model,variant,crossover,mutation,selection,coverage_lambda,parsimony_mu,pop_size,cx_prob,max_budget,converged_at,n_paths,total_conditions,train_precision,train_recall,train_f1,train_alert_rate,val_precision,val_recall,val_f1,val_alert_rate,test_precision,test_recall,test_f1,test_alert_rate,best_rule_str
Baseline GA,cxOnePoint_StructureBiasedMut_selRoulette,cxOnePoint,StructureBiasedMut,selRoulette,,,,,,,,,0.6252220248667851,0.3434146341463415,0.4433249370277078,0.002680952380952381,0.6875,0.4008097165991903,0.5063938618925832,0.0032,0.7073170731707317,0.3815789473684211,0.49572649572649574,0.0027333333333333333,Email_Domain_Age_Days < 2854.0000  AND  Time_Since_Last_Transaction <= 9.8700  AND  Transactions_Last_7d >= 19.0000  AND  Days_Since_Last_Address_Change <= 416.0000
Baseline GA,cxTwoPoint_UniformMut_Tournament3,cxTwoPoint,UniformMut,Tournament3,,,,,,,,,0.6850715746421268,0.32682926829268294,0.4425363276089828,0.0023285714285714285,0.7272727272727273,0.38866396761133604,0.5065963060686016,0.0029333333333333334,0.7047619047619048,0.32456140350877194,0.4444444444444444,0.0023333333333333335,Days_Since_Last_Address_Change <= 48.0000  AND  Transactions_Last_7d >= 19.0000  AND  Session_Duration <= 167.0000
Baseline GA,cxTwoPoint_UniformMut_Tournament5,cxTwoPoint,UniformMut,Tournament5,,,,,,,,,0.5885826771653543,0.2917073170731707,0.39008480104370513,0.002419047619047619,0.744,0.3765182186234818,0.5,0.002777777777777778,0.6126126126126126,0.2982456140350877,0.40117994100294985,0.0024666666666666665,Credit_Limit_Utilization > 0.5260  AND  Transaction_Hour <= 16.0000  AND  Geo_Location_Risk >= 32.6000  AND  Days_Since_Last_Address_Change < 416.0000  AND  Transactions_Last_7d > 6.0000  AND  Email_Domain_Age_Days <= 2854.0000
Baseline GA,cxTwoPoint_UniformMut_selBest,cxTwoPoint,UniformMut,selBest,,,,,,,,,0.5081240768094535,0.335609756097561,0.40423031727379555,0.0032238095238095238,0.5680473372781065,0.38866396761133604,0.46153846153846156,0.0037555555555555554,0.5064102564102564,0.34649122807017546,0.4114583333333333,0.0034666666666666665,Days_Since_Last_Address_Change < 48.0000  AND  Account_Age_Days <= 1425.0000  AND  Time_Since_Last_Transaction < 4.2490  AND  Session_Duration <= 216.8000
Baseline GA,cxTwoPoint_UniformMut_selRandom,cxTwoPoint,UniformMut,selRandom,,,,,,,,,0.43585526315789475,0.25853658536585367,0.32455603184323334,0.0028952380952380953,0.5035971223021583,0.2834008097165992,0.3626943005181347,0.003088888888888889,0.45038167938931295,0.25877192982456143,0.3286908077994429,0.0029111111111111113,Days_Since_Last_Address_Change < 48.0000  AND  Transaction_Hour <= 3.0000  AND  Credit_Limit_Utilization >= 0.2140
Baseline GA,cxTwoPoint_UniformMut_selRoulette,cxTwoPoint,UniformMut,selRoulette,,,,,,,,,0.6729559748427673,0.3131707317073171,0.4274300932090546,0.0022714285714285714,0.7401574803149606,0.3805668016194332,0.5026737967914439,0.002822222222222222,0.7070707070707071,0.30701754385964913,0.42813455657492355,0.0022,Email_Domain_Age_Days < 1544.0000  AND  Device_Risk_Score_bin >= 2  AND  Transaction_Hour <= 9.0000  AND  Days_Since_Last_Address_Change < 48.0000
Baseline GA,cxTwoPoint_ThresholdBiasedMut_Tournament3,cxTwoPoint,ThresholdBiasedMut,Tournament3,,,,,,,,,0.5412719891745602,0.3902439024390244,0.45351473922902497,0.003519047619047619,0.6298342541436464,0.46153846153846156,0.5327102803738317,0.004022222222222222,0.5944055944055944,0.37280701754385964,0.4582210242587601,0.0031777777777777776,Account_Age_Days <= 191.0000  AND  Device_Risk_Score_bin >= 1  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Session_Duration <= 519.6000
Baseline GA,cxTwoPoint_ThresholdBiasedMut_Tournament5,cxTwoPoint,ThresholdBiasedMut,Tournament5,,,,,,,,,0.7699115044247787,0.33951219512195124,0.4712254570074475,0.0021523809523809525,0.8407079646017699,0.38461538461538464,0.5277777777777778,0.002511111111111111,0.8113207547169812,0.37719298245614036,0.5149700598802395,0.0023555555555555556,Geo_Location_Risk >= 0.0000  AND  Days_Since_Last_Address_Change < 416.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Time_Since_Last_Transaction < 4.2490
Baseline GA,cxTwoPoint_ThresholdBiasedMut_selBest,cxTwoPoint,ThresholdBiasedMut,selBest,,,,,,,,,0.6117424242424242,0.3151219512195122,0.41596909207984545,0.002514285714285714,0.6511627906976745,0.340080971659919,0.44680851063829785,0.0028666666666666667,0.6260869565217392,0.3157894736842105,0.4198250728862974,0.0025555555555555557,Days_Since_Last_Address_Change <= 416.0000  AND  Email_Domain_Age_Days < 1943.0000  AND  Transactions_Last_24h >= 4.0000  AND  Time_Since_Last_Transaction < 4.2490
Baseline GA,cxTwoPoint_ThresholdBiasedMut_selRandom,cxTwoPoint,ThresholdBiasedMut,selRandom,,,,,,,,,0.41893644617380027,0.3151219512195122,0.3596881959910913,0.0036714285714285716,0.45251396648044695,0.32793522267206476,0.38028169014084506,0.003977777777777778,0.44785276073619634,0.3201754385964912,0.3734015345268542,0.0036222222222222224,Transactions_Last_24h >= 3.0000  AND  Account_Age_Days < 865.0000  AND  Geo_Location_Risk > 42.1000  AND  IP_Risk_Score > 2.0000
Baseline GA,cxTwoPoint_ThresholdBiasedMut_selRoulette,cxTwoPoint,ThresholdBiasedMut,selRoulette,,,,,,,,,0.6189710610932476,0.375609756097561,0.46751669702489373,0.002961904761904762,0.6956521739130435,0.4534412955465587,0.5490196078431373,0.003577777777777778,0.7168141592920354,0.35526315789473684,0.4750733137829912,0.002511111111111111,Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Device_Risk_Score_bin >= 4
Baseline GA,cxTwoPoint_StructureBiasedMut_Tournament3,cxTwoPoint,StructureBiasedMut,Tournament3,,,,,,,,,0.7857142857142857,0.2897560975609756,0.4233784746970777,0.0018,0.8942307692307693,0.3765182186234818,0.5299145299145299,0.002311111111111111,0.8395061728395061,0.2982456140350877,0.4401294498381877,0.0018,Account_Age_Days < 865.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change < 416.0000  AND  Device_Risk_Score_bin > 2
Baseline GA,cxTwoPoint_StructureBiasedMut_Tournament5,cxTwoPoint,StructureBiasedMut,Tournament5,,,,,,,,,0.5793780687397708,0.34536585365853656,0.43276283618581907,0.0029095238095238093,0.6756756756756757,0.4048582995951417,0.5063291139240507,0.003288888888888889,0.6230769230769231,0.35526315789473684,0.45251396648044695,0.0028888888888888888,Transactions_Last_7d >= 19.0000  AND  Transaction_Hour < 10.0000  AND  Days_Since_Last_Address_Change < 416.0000
Baseline GA,cxTwoPoint_StructureBiasedMut_selBest,cxTwoPoint,StructureBiasedMut,selBest,,,,,,,,,0.6498054474708171,0.3258536585365854,0.43404808317089016,0.0024476190476190474,0.6992481203007519,0.3765182186234818,0.48947368421052634,0.0029555555555555555,0.6722689075630253,0.3508771929824561,0.4610951008645533,0.0026444444444444445,Transaction_Hour < 9.0000  AND  Days_Since_Last_Address_Change < 48.0000  AND  Email_Domain_Age_Days <= 1544.0000
Baseline GA,cxTwoPoint_StructureBiasedMut_selRandom,cxTwoPoint,StructureBiasedMut,selRandom,,,,,,,,,0.47859495060373214,0.4253658536585366,0.45041322314049587,0.004338095238095238,0.5728155339805825,0.4777327935222672,0.5209713024282561,0.004577777777777778,0.5478723404255319,0.4517543859649123,0.4951923076923077,0.004177777777777778,Days_Since_Last_Address_Change <= 48.0000  AND  Account_Age_Days <= 191.0000
Baseline GA,cxTwoPoint_StructureBiasedMut_selRoulette,cxTwoPoint,StructureBiasedMut,selRoulette,,,,,,,,,0.6309090909090909,0.3385365853658537,0.44063492063492066,0.002619047619047619,0.7007299270072993,0.38866396761133604,0.5,0.0030444444444444442,0.6403508771929824,0.3201754385964912,0.4269005847953216,0.002533333333333333,Days_Since_Last_Address_Change <= 48.0000  AND  Transactions_Last_7d >= 19.0000  AND  Email_Domain_Age_Days <= 2376.0000  AND  Transaction_Hour < 14.0000
Baseline GA,cxUniform_UniformMut_Tournament3,cxUniform,UniformMut,Tournament3,,,,,,,,,0.6295620437956204,0.33658536585365856,0.438652256834075,0.0026095238095238094,0.7299270072992701,0.4048582995951417,0.5208333333333334,0.0030444444444444442,0.6587301587301587,0.36403508771929827,0.4689265536723164,0.0028,Days_Since_Last_Address_Change <= 48.0000  AND  Account_Age_Days < 898.0000  AND  Time_Since_Last_Transaction <= 4.2490
Baseline GA,cxUniform_UniformMut_Tournament5,cxUniform,UniformMut,Tournament5,,,,,,,,,0.6790890269151139,0.32,0.4350132625994695,0.0023,0.784,0.3967611336032389,0.5268817204301075,0.002777777777777778,0.75,0.3684210526315789,0.49411764705882355,0.002488888888888889,Account_Age_Days < 865.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Failed_Login_Count >= 0.0000  AND  Email_Domain_Age_Days < 1544.0000
Baseline GA,cxUniform_UniformMut_selBest,cxUniform,UniformMut,selBest,,,,,,,,,0.43828264758497315,0.23902439024390243,0.30934343434343436,0.002661904761904762,0.5294117647058824,0.291497975708502,0.37597911227154046,0.003022222222222222,0.4631578947368421,0.19298245614035087,0.2724458204334365,0.002111111111111111,Session_Duration < 93.8000  AND  Credit_Limit_Utilization >= 0.1190  AND  Device_Risk_Score_bin = 8  AND  Transactions_Last_24h >= 4.0000
Baseline GA,cxUniform_UniformMut_selRandom,cxUniform,UniformMut,selRandom,,,,,,,,,0.6861111111111111,0.24097560975609755,0.35667870036101085,0.0017142857142857142,0.735632183908046,0.2591093117408907,0.38323353293413176,0.0019333333333333333,0.75,0.23684210526315788,0.36,0.0016,Failed_Login_Count >= 0.0000  AND  Geo_Location_Risk > 0.0000  AND  Credit_Limit_Utilization >= 0.7050  AND  Days_Since_Last_Address_Change <= 466.0000  AND  Account_Age_Days < 191.0000
Baseline GA,cxUniform_UniformMut_selRoulette,cxUniform,UniformMut,selRoulette,,,,,,,,,0.6529126213592233,0.2624390243902439,0.3743910925539318,0.001961904761904762,0.7878787878787878,0.3157894736842105,0.4508670520231214,0.0022,0.7,0.24561403508771928,0.36363636363636365,0.0017777777777777779,Transactions_Last_7d > 19.0000  AND  Days_Since_Last_Address_Change < 484.0000  AND  Session_Duration < 93.8000  AND  Time_Since_Last_Transaction <= 16.5400
Baseline GA,cxUniform_ThresholdBiasedMut_Tournament3,cxUniform,ThresholdBiasedMut,Tournament3,,,,,,,,,0.7740492170022372,0.3375609756097561,0.4701086956521739,0.0021285714285714285,0.8407079646017699,0.38461538461538464,0.5277777777777778,0.002511111111111111,0.8252427184466019,0.37280701754385964,0.513595166163142,0.002288888888888889,Days_Since_Last_Address_Change < 416.0000  AND  Email_Domain_Age_Days < 144.0000  AND  Time_Since_Last_Transaction < 4.2490  AND  Failed_Login_Count >= 0.0000
Baseline GA,cxUniform_ThresholdBiasedMut_Tournament5,cxUniform,ThresholdBiasedMut,Tournament5,,,,,,,,,0.7984496124031008,0.30146341463414633,0.4376770538243626,0.0018428571428571428,0.8407079646017699,0.38461538461538464,0.5277777777777778,0.002511111111111111,0.7821782178217822,0.34649122807017546,0.48024316109422494,0.0022444444444444443,Transactions_Last_7d >= 7.0000  AND  Transaction_Hour < 6.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change < 416.0000
Baseline GA,cxUniform_ThresholdBiasedMut_selBest,cxUniform,ThresholdBiasedMut,selBest,,,,,,,,,0.4384508990318119,0.3092682926829268,0.36270022883295194,0.003442857142857143,0.4919786096256685,0.3724696356275304,0.423963133640553,0.0041555555555555556,0.391812865497076,0.29385964912280704,0.3358395989974937,0.0038,Device_Risk_Score_bin >= 0  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Credit_Limit_Utilization >= 0.7050  AND  Transactions_Last_7d >= 6.0000
Baseline GA,cxUniform_ThresholdBiasedMut_selRandom,cxUniform,ThresholdBiasedMut,selRandom,,,,,,,,,0.6130742049469965,0.3385365853658537,0.43620364550597107,0.002695238095238095,0.6842105263157895,0.3684210526315789,0.4789473684210526,0.0029555555555555555,0.6347826086956522,0.3201754385964912,0.42565597667638483,0.0025555555555555557,Time_Since_Last_Transaction <= 4.2490  AND  Email_Domain_Age_Days <= 144.0000  AND  Failed_Login_Count > 0.0000
Baseline GA,cxUniform_ThresholdBiasedMut_selRoulette,cxUniform,ThresholdBiasedMut,selRoulette,,,,,,,,,0.6032719836400818,0.28780487804878047,0.38969616908850724,0.0023285714285714285,0.675,0.32793522267206476,0.44141689373297005,0.0026666666666666666,0.6120689655172413,0.31140350877192985,0.4127906976744186,0.002577777777777778,IP_Risk_Score > 28.1000  AND  Transactions_Last_7d >= 19.0000  AND  Transactions_Last_24h > 3.0000
Baseline GA,cxUniform_StructureBiasedMut_Tournament3,cxUniform,StructureBiasedMut,Tournament3,,,,,,,,,0.7101449275362319,0.33463414634146343,0.45490716180371354,0.0023,0.7279411764705882,0.4008097165991903,0.5169712793733682,0.003022222222222222,0.7545454545454545,0.36403508771929827,0.4911242603550296,0.0024444444444444444,Time_Since_Last_Transaction < 4.2490  AND  Transactions_Last_7d >= 19.0000  AND  Days_Since_Last_Address_Change < 432.0000
Baseline GA,cxUniform_StructureBiasedMut_Tournament5,cxUniform,StructureBiasedMut,Tournament5,,,,,,,,,0.6831275720164609,0.32390243902439025,0.43944407677035074,0.0023142857142857145,0.7807017543859649,0.3603238866396761,0.4930747922437673,0.002533333333333333,0.7685185185185185,0.36403508771929827,0.49404761904761907,0.0024,Email_Domain_Age_Days <= 144.0000  AND  Geo_Location_Risk >= 32.6000  AND  Days_Since_Last_Address_Change < 432.0000
Baseline GA,cxUniform_StructureBiasedMut_selBest,cxUniform,StructureBiasedMut,selBest,,,,,,,,,0.7466367713004485,0.3248780487804878,0.45275322909585314,0.002123809523809524,0.7589285714285714,0.3441295546558704,0.4735376044568245,0.002488888888888889,0.7708333333333334,0.32456140350877194,0.4567901234567901,0.0021333333333333334,Email_Domain_Age_Days < 144.0000  AND  Transactions_Last_7d > 6.0000  AND  Account_Age_Days < 191.0000  AND  Device_Risk_Score_bin > 5
Baseline GA,cxUniform_StructureBiasedMut_selRandom,cxUniform,StructureBiasedMut,selRandom,,,,,,,,,0.47058823529411764,0.32,0.38095238095238093,0.003319047619047619,0.5104895104895105,0.29554655870445345,0.37435897435897436,0.0031777777777777776,0.4768211920529801,0.3157894736842105,0.37994722955145116,0.0033555555555555556,Account_Age_Days <= 932.0000  AND  Transaction_Hour < 6.0000  AND  Geo_Location_Risk > 11.4000  AND  Email_Domain_Age_Days <= 2633.0000  AND  Days_Since_Last_Address_Change < 753.0000  AND  Credit_Limit_Utilization > 0.5260
Baseline GA,cxUniform_StructureBiasedMut_selRoulette,cxUniform,StructureBiasedMut,selRoulette,,,,,,,,,0.492619926199262,0.2604878048780488,0.34077855775366944,0.002580952380952381,0.675,0.32793522267206476,0.44141689373297005,0.0026666666666666666,0.5272727272727272,0.2543859649122807,0.3431952662721893,0.0024444444444444444,Days_Since_Last_Address_Change <= 484.0000  AND  Time_Since_Last_Transaction <= 23.3000  AND  Session_Duration < 60.0000  AND  Geo_Location_Risk >= 28.7000  AND  IP_Risk_Score > 0.0000
Baseline GA,cxMessyOnePoint_UniformMut_Tournament3,cxMessyOnePoint,UniformMut,Tournament3,,,,,,,,,0.7347417840375586,0.3053658536585366,0.43142660234321156,0.0020285714285714286,0.8240740740740741,0.3603238866396761,0.5014084507042254,0.0024,0.7634408602150538,0.31140350877192985,0.4423676012461059,0.0020666666666666667,Account_Age_Days <= 191.0000  AND  Credit_Limit_Utilization > 0.5260  AND  Transactions_Last_7d >= 7.0000  AND  Days_Since_Last_Address_Change < 416.0000  AND  Session_Duration <= 648.4000  AND  Device_Risk_Score_bin <= 8  AND  Failed_Login_Count >= 0.0000
Baseline GA,cxMessyOnePoint_UniformMut_Tournament5,cxMessyOnePoint,UniformMut,Tournament5,,,,,,,,,0.7740492170022372,0.3375609756097561,0.4701086956521739,0.0021285714285714285,0.8407079646017699,0.38461538461538464,0.5277777777777778,0.002511111111111111,0.8252427184466019,0.37280701754385964,0.513595166163142,0.002288888888888889,Email_Domain_Age_Days < 144.0000  AND  Time_Since_Last_Transaction < 4.2490  AND  Days_Since_Last_Address_Change < 416.0000
Baseline GA,cxMessyOnePoint_UniformMut_selBest,cxMessyOnePoint,UniformMut,selBest,,,,,,,,,0.611764705882353,0.304390243902439,0.40651465798045605,0.0024285714285714284,0.7016129032258065,0.3522267206477733,0.46900269541778977,0.0027555555555555554,0.788235294117647,0.29385964912280704,0.4281150159744409,0.001888888888888889,Days_Since_Last_Address_Change < 48.0000  AND  Device_Risk_Score_bin > 2  AND  Transaction_Hour <= 6.0000  AND  Email_Domain_Age_Days <= 1684.0000
Baseline GA,cxMessyOnePoint_UniformMut_selRandom,cxMessyOnePoint,UniformMut,selRandom,,,,,,,,,0.4693200663349917,0.2760975609756098,0.3476658476658477,0.002871428571428571,0.5348837209302325,0.2793522267206478,0.3670212765957447,0.0028666666666666667,0.5106382978723404,0.3157894736842105,0.3902439024390244,0.0031333333333333335,IP_Risk_Score > 20.1000  AND  Failed_Login_Count > 0.0000  AND  Time_Since_Last_Transaction <= 7.4900  AND  Email_Domain_Age_Days <= 1637.0000
Baseline GA,cxMessyOnePoint_UniformMut_selRoulette,cxMessyOnePoint,UniformMut,selRoulette,,,,,,,,,0.6441281138790036,0.35317073170731705,0.4562066792690611,0.002676190476190476,0.7741935483870968,0.38866396761133604,0.5175202156334232,0.0027555555555555554,0.7355371900826446,0.39035087719298245,0.5100286532951289,0.002688888888888889,Time_Since_Last_Transaction < 9.8700  AND  Email_Domain_Age_Days < 144.0000  AND  Days_Since_Last_Address_Change < 416.0000
Baseline GA,cxMessyOnePoint_ThresholdBiasedMut_Tournament3,cxMessyOnePoint,ThresholdBiasedMut,Tournament3,,,,,,,,,0.6500956022944551,0.33170731707317075,0.4392764857881137,0.0024904761904761905,0.6814814814814815,0.3724696356275304,0.4816753926701571,0.003,0.7542372881355932,0.39035087719298245,0.5144508670520231,0.0026222222222222224,Geo_Location_Risk >= 32.6000  AND  Email_Domain_Age_Days <= 144.0000  AND  Account_Age_Days < 898.0000
Baseline GA,cxMessyOnePoint_ThresholdBiasedMut_Tournament5,cxMessyOnePoint,ThresholdBiasedMut,Tournament5,,,,,,,,,0.7801932367149759,0.3151219512195122,0.44892286309937457,0.0019714285714285715,0.8703703703703703,0.3805668016194332,0.5295774647887324,0.0024,0.7596153846153846,0.34649122807017546,0.4759036144578313,0.002311111111111111,Email_Domain_Age_Days <= 144.0000  AND  Transaction_Hour < 6.0000  AND  Days_Since_Last_Address_Change <= 416.0000  AND  Credit_Limit_Utilization > 0.0090
Baseline GA,cxMessyOnePoint_ThresholdBiasedMut_selBest,cxMessyOnePoint,ThresholdBiasedMut,selBest,,,,,,,,,0.45714285714285713,0.3746341463414634,0.41179624664879355,0.004,0.5276381909547738,0.4251012145748988,0.47085201793721976,0.004422222222222222,0.5138121546961326,0.40789473684210525,0.4547677261613692,0.004022222222222222,Days_Since_Last_Address_Change <= 48.0000  AND  IP_Risk_Score >= 37.4000
Baseline GA,cxMessyOnePoint_ThresholdBiasedMut_selRandom,cxMessyOnePoint,ThresholdBiasedMut,selRandom,,,,,,,,,0.6376811594202898,0.30048780487804877,0.40848806366047746,0.0023,0.703125,0.3643724696356275,0.48,0.0028444444444444446,0.6699029126213593,0.3026315789473684,0.4169184290030212,0.002288888888888889,Transactions_Last_7d >= 8.0000  AND  Failed_Login_Count > 0.0000  AND  Days_Since_Last_Address_Change <= 416.0000  AND  Email_Domain_Age_Days <= 144.0000
Baseline GA,cxMessyOnePoint_ThresholdBiasedMut_selRoulette,cxMessyOnePoint,ThresholdBiasedMut,selRoulette,,,,,,,,,0.70625,0.3307317073170732,0.4504983388704319,0.002285714285714286,0.7642276422764228,0.3805668016194332,0.5081081081081081,0.0027333333333333333,0.7454545454545455,0.35964912280701755,0.48520710059171596,0.0024444444444444444,Days_Since_Last_Address_Change <= 48.0000  AND  Account_Age_Days <= 831.0000  AND  Time_Since_Last_Transaction <= 7.4900
Baseline GA,cxMessyOnePoint_StructureBiasedMut_Tournament3,cxMessyOnePoint,StructureBiasedMut,Tournament3,,,,,,,,,0.7717647058823529,0.32,0.45241379310344826,0.0020238095238095236,0.8214285714285714,0.3724696356275304,0.5125348189415042,0.002488888888888889,0.8541666666666666,0.35964912280701755,0.5061728395061729,0.0021333333333333334,Account_Age_Days <= 191.0000  AND  Days_Since_Last_Address_Change < 416.0000  AND  Email_Domain_Age_Days < 1544.0000
Baseline GA,cxMessyOnePoint_StructureBiasedMut_Tournament5,cxMessyOnePoint,StructureBiasedMut,Tournament5,,,,,,,,,0.5501930501930502,0.2780487804878049,0.3694102397926118,0.0024666666666666665,0.6885245901639344,0.340080971659919,0.45528455284552843,0.002711111111111111,0.5825242718446602,0.2631578947368421,0.36253776435045315,0.002288888888888889,Failed_Login_Count >= 2.0000  AND  Email_Domain_Age_Days < 1544.0000  AND  Session_Duration <= 133.9000
Baseline GA,cxMessyOnePoint_StructureBiasedMut_selBest,cxMessyOnePoint,StructureBiasedMut,selBest,,,,,,,,,0.5622641509433962,0.29073170731707315,0.3832797427652733,0.0025238095238095237,0.5592105263157895,0.3441295546558704,0.42606516290726815,0.0033777777777777777,0.6262626262626263,0.2719298245614035,0.37920489296636084,0.0022,Failed_Login_Count > 1.0000  AND  Days_Since_Last_Address_Change < 48.0000  AND  Transaction_Hour < 13.0000
Baseline GA,cxMessyOnePoint_StructureBiasedMut_selRandom,cxMessyOnePoint,StructureBiasedMut,selRandom,,,,,,,,,0.4326647564469914,0.2946341463414634,0.3505513639001741,0.003323809523809524,0.5512820512820513,0.3481781376518219,0.4267990074441687,0.0034666666666666665,0.4041095890410959,0.25877192982456143,0.3155080213903743,0.0032444444444444443,Device_Risk_Score_bin > 7  AND  Days_Since_Last_Address_Change < 416.0000  AND  Session_Duration <= 133.9000
Baseline GA,cxMessyOnePoint_StructureBiasedMut_selRoulette,cxMessyOnePoint,StructureBiasedMut,selRoulette,,,,,,,,,0.7014028056112225,0.34146341463414637,0.45931758530183725,0.002376190476190476,0.8135593220338984,0.38866396761133604,0.5260273972602739,0.0026222222222222224,0.7672413793103449,0.39035087719298245,0.5174418604651163,0.002577777777777778,Days_Since_Last_Address_Change < 416.0000  AND  Time_Since_Last_Transaction < 7.4900  AND  Email_Domain_Age_Days < 144.0000
Coevolution GA,lam0.01_mu0.005,,,,0.01,0.005,,,80.0,48.0,6.0,28.0,0.7711561382598331,0.631219512195122,0.694206008583691,0.003995238095238095,0.8857142857142857,0.7530364372469636,0.8140043763676149,0.004666666666666667,0.827027027027027,0.6710526315789473,0.7409200968523002,0.004111111111111111,"  Rule 1: Transactions_Last_24h >= 4.0000  AND  Session_Duration <= 93.8000  AND  Email_Domain_Age_Days <= 144.0000  AND  Credit_Limit_Utilization > 0.4460  AND  Transactions_Last_7d >= 11.0000
  Rule 2: Time_Since_Last_Transaction <= 4.2490  AND  Days_Since_Last_Address_Change <= 484.0000  AND  IP_Risk_Score >= 28.1000  AND  Geo_Location_Risk >= 32.6000  AND  Device_Risk_Score_bin > 5
  Rule 3: Email_Domain_Age_Days < 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Credit_Limit_Utilization >= 0.7050
  Rule 4: Geo_Location_Risk > 14.3000  AND  IP_Risk_Score >= 28.1000  AND  Transactions_Last_24h > 1.0000  AND  Account_Age_Days < 1038.6000  AND  Days_Since_Last_Address_Change < 48.0000  AND  Device_Risk_Score_bin >= 3  AND  Session_Duration < 167.0000  AND  Failed_Login_Count >= 0.0000
  Rule 5: Email_Domain_Age_Days < 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transactions_Last_7d >= 14.0000
  Rule 6: Transactions_Last_24h >= 4.0000  AND  Session_Duration <= 93.8000  AND  Account_Age_Days < 191.0000  AND  Credit_Limit_Utilization >= 0.4460"
Coevolution GA,lam0.01_mu0.01,,,,0.01,0.01,,,80.0,59.0,9.0,44.0,0.7508379888268156,0.655609756097561,0.7,0.004261904761904762,0.8995633187772926,0.8340080971659919,0.865546218487395,0.005088888888888889,0.8092783505154639,0.6885964912280702,0.7440758293838863,0.004311111111111111,"  Rule 1: Transaction_Hour > 14.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Account_Age_Days <= 932.0000  AND  Failed_Login_Count >= 2.0000  AND  Transactions_Last_24h >= 3.0000
  Rule 2: Transactions_Last_24h > 4.0000  AND  Session_Duration <= 93.8000  AND  Days_Since_Last_Address_Change < 416.0000  AND  Device_Risk_Score_bin >= 8
  Rule 3: Geo_Location_Risk >= 1.3000  AND  Account_Age_Days < 191.0000  AND  Transaction_Hour < 20.0000  AND  Session_Duration < 60.0000  AND  Transactions_Last_7d > 13.0000  AND  IP_Risk_Score > 0.0000
  Rule 4: Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour <= 6.0000  AND  Transactions_Last_7d >= 11.0000
  Rule 5: Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change < 48.0000  AND  Failed_Login_Count >= 2.0000  AND  Geo_Location_Risk >= 15.8000
  Rule 6: IP_Risk_Score > 37.4000  AND  Credit_Limit_Utilization > 0.3870  AND  Days_Since_Last_Address_Change <= 416.0000  AND  Geo_Location_Risk > 32.6000  AND  Device_Risk_Score_bin >= 4
  Rule 7: Email_Domain_Age_Days <= 144.0000  AND  Credit_Limit_Utilization > 0.5260  AND  Failed_Login_Count > 0.0000  AND  Geo_Location_Risk >= 15.8000  AND  Session_Duration < 133.9000
  Rule 8: Email_Domain_Age_Days <= 144.0000  AND  Credit_Limit_Utilization >= 0.5260  AND  Failed_Login_Count >= 2.0000  AND  Session_Duration < 133.9000
  Rule 9: Transaction_Hour <= 10.0000  AND  Transactions_Last_24h > 6.0000  AND  Failed_Login_Count >= 0.0000  AND  Session_Duration <= 115.8000  AND  Days_Since_Last_Address_Change >= 501.0000  AND  Email_Domain_Age_Days < 2062.0000  AND  Account_Age_Days < 831.0000"
